0.40272004,0.72384727,0.12695001,0.19818579,0.43493142,0.74108973,0.84671551,0.23681151,0.20493588,0.12834057,0.28484140,0.19864896,0.63440915,0.15380902,0.25127529,0.26783740,0.19069951,0.45112041,0.13371337,0.16211213,0.09719267,0.16381888,0.70124125,0.30168368,0.20160102,0.17727113,0.19497616,0.38889187,0.13423890,0.45073791,0.20936426,0.16972494,0.17050461,0.48588494
0.44607256,0.64834055,0.24828457,0.23156121,0.49214329,0.79220976,0.76085207,0.10852376,0.25913618,0.11133698,0.35686382,0.30181520,0.58563080,0.14120998,0.20526122,0.13927039,0.27865790,0.56498922,0.20561479,0.20513322,0.10660538,0.13921497,0.61047986,0.42952991,0.26603930,0.13034141,0.24364979,0.55738797,0.18411015,0.30392757,0.17374061,0.20496124,0.20849564,0.50072884
0.30049967,0.66893197,0.31234288,0.18823356,0.36200288,0.71399625,0.69110434,0.20241791,0.28384240,0.21242124,0.33370185,0.24392503,0.59547132,0.11201652,0.22641771,0.16731525,0.08530499,0.55210292,0.12783045,0.22137121,0.14376639,0.34127136,0.61365618,0.40901985,0.19309345,0.23762930,0.17701643,0.38022147,0.22240508,0.29083087,0.15724591,0.18741876,0.13558586,0.50628784
0.49583025,0.12721081,0.46615056,0.60751321,0.60520798,0.83480068,0.47593214,0.40566981,0.52751422,0.62049575,0.72767684,0.95017798,0.48861578,0.49799925,0.67136882,0.59502561,0.86833979,0.61340426,0.51183098,0.84904032,0.66296185,0.85788556,0.62015769,0.72293780,0.73071601,0.17681520,0.91549117,0.87924591,0.49201559,0.25574718,0.74254178,0.56736505,0.69433253,0.71435037
0.50482261,0.42875948,0.32917617,0.85254915,0.24661488,0.71600226,0.18284029,0.49318806,0.26889971,0.59977984,0.34316263,0.47083667,0.64978454,0.40644915,0.68992842,0.25969532,0.53898941,0.50316446,0.30565135,0.38996426,0.42846446,0.30661865,0.50134825,0.41326772,0.34811648,0.61233940,0.37010395,0.29472184,0.17502743,0.36955294,0.49688836,0.50717360,0.22995051,0.20494160
0.88382160,0.51294771,0.59247825,0.72271707,0.62651760,0.82347833,0.65708347,0.79824592,0.58993793,0.77163529,0.88880589,0.61079168,0.47639068,0.85878797,0.73894907,0.77818564,0.76558716,0.81757125,0.88801650,0.82847249,0.94138141,0.61836862,0.76736151,0.15016437,0.61719143,0.83338794,0.85457885,0.79526087,0.87624320,0.57499262,0.93477326,0.84959217,0.55534791,0.94801393
0.33588574,0.69753533,0.34867874,0.21667339,0.43751089,0.79571980,0.72485298,0.12148237,0.13143802,0.16161108,0.29739617,0.15393937,0.60688252,0.10142252,0.26755541,0.19542600,0.22185111,0.42242435,0.10475546,0.27785006,0.15395168,0.39449274,0.68862745,0.30911734,0.24639877,0.27083003,0.21071040,0.59381811,0.15611177,0.25973270,0.13739753,0.18565176,0.31583307,0.51038519
0.46242453,0.15423614,0.43181574,0.71671041,0.67544008,0.86663625,0.48078584,0.40222899,0.57351794,0.63060682,0.75149253,0.84110729,0.37155818,0.46386588,0.74250166,0.61830110,0.80366099,0.78296061,0.47914956,0.80570415,0.59546163,0.91801093,0.48319626,0.75018566,0.60910937,0.17783838,0.92327700,0.81270237,0.59275266,0.26572785,0.78586363,0.58760494,0.68426729,0.75341897
0.35330125,0.77978560,0.33692833,0.19906413,0.42208794,0.79151202,0.77630575,0.14884519,0.24001542,0.13500313,0.39973883,0.24890615,0.67189524,0.26514594,0.25249269,0.13744125,0.19750900,0.51879534,0.18812502,0.13911176,0.12138880,0.33154169,0.66660556,0.32112942,0.27534545,0.20770445,0.15755746,0.35112798,0.19000449,0.25592542,0.16890995,0.21871652,0.30249319,0.55289618
0.52636432,0.15038190,0.34149045,0.68012427,0.68809027,0.89748555,0.47144822,0.34161629,0.58716604,0.56776203,0.78074634,0.83747392,0.43024126,0.51799243,0.70453852,0.64500002,0.75838736,0.55581535,0.46612148,0.82496661,0.66718200,0.71241902,0.68758249,0.77135662,0.68267624,0.13404779,0.88954714,0.83501307,0.64485585,0.31939145,0.78569693,0.63739095,0.64942008,0.71225784
0.44380965,0.72667268,0.29664866,0.22767773,0.41994360,0.73677113,0.84593145,0.15744917,0.14912533,0.10640865,0.29456148,0.34923908,0.64553536,0.20637090,0.20239423,0.18568289,0.05883326,0.33963778,0.20179304,0.25262142,0.22032776,0.27986833,0.77575113,0.23980957,0.11494767,0.27446911,0.21891472,0.40181815,0.14390712,0.44374942,0.14402587,0.28212192,0.22509920,0.41974156
0.55422754,0.32506659,0.50128116,0.79640189,0.27099727,0.58119933,0.06824243,0.40420626,0.45830589,0.70628521,0.29811835,0.60776942,0.77049389,0.68321343,0.74205349,0.35018596,0.66012773,0.73946020,0.32345368,0.41345083,0.34606630,0.36641401,0.71763332,0.59788926,0.29327804,0.66839609,0.38242260,0.34627704,0.29259014,0.27041809,0.50432848,0.43733808,0.42431856,0.26741638
0.48448189,0.19176212,0.32920363,0.67478271,0.55545704,0.81844941,0.39894821,0.32926692,0.68650718,0.63320190,0.76225768,0.85525917,0.41388985,0.39706227,0.73879088,0.64962406,0.79417535,0.63952703,0.51760840,0.85175410,0.67091798,0.80972145,0.54719816,0.70816336,0.71733645,0.15868654,0.87455464,0.75233465,0.58400756,0.31133865,0.83107022,0.64371263,0.61065190,0.73019696
0.31907503,0.56555388,0.25378551,0.14221281,0.47555185,0.69192579,0.69411274,0.21909041,0.25592531,0.19144254,0.29120004,0.24290135,0.63009707,0.27614210,0.16785416,0.28345785,0.13038705,0.46833649,0.20967960,0.27039157,0.15194886,0.16511069,0.68927404,0.27416928,0.17699385,0.26422130,0.17088610,0.49266569,0.09964203,0.37498964,0.14088669,0.20133718,0.17500843,0.62877628
0.58274235,0.33972912,0.62420046,0.79227197,0.27741294,0.67331764,0.20649063,0.53744982,0.20832103,0.55034666,0.28877799,0.59144621,0.57280969,0.42378665,0.72375519,0.22407372,0.65342939,0.56558864,0.35619011,0.41972621,0.50472492,0.32793231,0.42119281,0.38821216,0.27510396,0.49575828,0.40632635,0.44446089,0.22481226,0.25598449,0.56981371,0.50276512,0.47429765,0.38426265
0.80722242,0.54134733,0.53231956,0.76226971,0.73068811,0.79167104,0.63475469,0.85125651,0.63152413,0.86320901,0.84210531,0.45846652,0.32821491,0.88240045,0.78735407,0.82545954,0.65879102,0.79194447,0.90773851,0.85862913,0.87603402,0.56397857,0.79303675,0.17354767,0.66895841,0.79649244,0.74289856,0.69444926,0.90898547,0.58210041,0.94699743,0.90978075,0.51793443,0.88831597
0.45121626,0.32452694,0.32533988,0.71708533,0.57746343,0.88053282,0.54422417,0.40318439,0.66983372,0.71396408,0.71820879,0.90325789,0.52999379,0.41362464,0.71384850,0.61306935,0.84406893,0.70864393,0.53947586,0.80614532,0.72300541,0.85691424,0.69066059,0.79124498,0.68160993,0.17832305,0.92492101,0.78572171,0.65451982,0.29632167,0.76446111,0.54281266,0.64952869,0.69097214
0.40848365,0.67244051,0.27945898,0.11860801,0.40091918,0.77738933,0.70929640,0.20424662,0.20434917,0.11673709,0.26950574,0.33060443,0.48625376,0.21451825,0.20699195,0.27672954,0.12859614,0.40950173,0.16547479,0.20977183,0.18839723,0.25823958,0.82760606,0.35739163,0.27778790,0.31303953,0.30721952,0.35923943,0.23893071,0.33434924,0.17852742,0.24523089,0.20210585,0.43673180
0.65582279,0.55740267,0.38301824,0.86364036,0.39198275,0.65429111,0.00000000,0.35877369,0.34586035,0.60002092,0.09821106,0.60226116,0.51418150,0.50614273,0.85238081,0.35201698,0.57694915,0.24590684,0.29116707,0.33137860,0.39634481,0.33591617,0.56108571,0.35915725,0.25217386,0.41395417,0.22231515,0.28433879,0.17508678,0.32935361,0.54191090,0.33256236,0.26863532,0.32427316
0.27493042,0.61495224,0.32830102,0.26857662,0.62823507,0.75047095,0.76939465,0.10781562,0.28835894,0.12877382,0.32445979,0.29477059,0.66108386,0.15891148,0.19506367,0.19363424,0.13997230,0.38416100,0.09370340,0.22853265,0.13957016,0.18127433,0.63183695,0.24306535,0.16444053,0.27761705,0.16030458,0.43380814,0.25785983,0.34569721,0.14731620,0.19572651,0.22095110,0.60567230
0.49093362,0.26420402,0.44818550,0.63345250,0.65945333,0.79602955,0.46122560,0.36120506,0.58319035,0.56933826,0.74011142,0.81592654,0.49570202,0.48067237,0.69114767,0.62022797,0.89080161,0.64099677,0.51739813,0.82828757,0.63198640,0.77550314,0.56060208,0.77136229,0.59308204,0.09511936,0.89527668,0.77735648,0.69236721,0.38367907,0.79959767,0.59608377,0.66826384,0.74214678
0.16692462,0.67131582,0.31283679,0.11423694,0.48915825,0.83856713,0.69041141,0.10620888,0.23771631,0.11680954,0.31424420,0.28395908,0.55487980,0.09339106,0.17446993,0.25123736,0.21158476,0.36593545,0.11668662,0.25207515,0.09762462,0.19314646,0.83059741,0.31000219,0.13709770,0.21905810,0.23786138,0.42833289,0.16571976,0.28785159,0.24736916,0.25678520,0.18439529,0.51895390
0.93680874,0.62653866,0.46482713,0.65220546,0.70278336,0.82621048,0.66575393,0.85298251,0.53036389,0.91128884,0.91094351,0.61919200,0.42617638,0.86393852,0.69661785,0.81917203,0.68095434,0.84700766,0.88458241,0.79922109,0.94988165,0.67195560,0.47357733,0.29975777,0.60583472,0.82577192,0.72018984,0.69336784,0.80283508,0.52341739,0.82633324,0.81248200,0.52170529,0.87034987
0.45201161,0.04920360,0.33561328,0.60107005,0.62035814,0.90386292,0.44337757,0.39900015,0.65773225,0.52759101,0.78508487,0.85662428,0.44361695,0.53393304,0.72831300,0.66276874,0.81419350,0.76204790,0.45073984,0.83263140,0.63354847,0.81447459,0.55050535,0.81597492,0.60462608,0.17305716,0.99323900,0.83283801,0.58906436,0.29837287,0.76316500,0.57955088,0.77439617,0.70874149
0.35019331,0.73310867,0.21739618,0.20438388,0.58882492,0.71803257,0.81069224,0.17165957,0.21550994,0.08577115,0.37341029,0.23388836,0.70713329,0.18951285,0.25776614,0.26834868,0.21187382,0.50268609,0.14697650,0.18464692,0.16971261,0.31064113,0.72290955,0.41029212,0.15803975,0.22574330,0.27057386,0.41631498,0.16544800,0.38995470,0.24503401,0.23301730,0.12759036,0.48141014
0.89635890,0.60439510,0.54708689,0.71627873,0.58702346,0.89372431,0.53338914,0.81441619,0.57608769,0.75384185,0.85078708,0.65053452,0.39639013,0.82977787,0.72018826,0.81233685,0.68601662,0.70824593,0.90397205,0.76445867,0.91981127,0.56894718,0.86408655,0.28562510,0.60325194,0.89481611,0.66135101,0.79247125,0.79585410,0.58889065,0.84987847,0.83299380,0.49412520,0.87154811
0.48523844,0.14146841,0.44635951,0.66413027,0.60933636,0.86687866,0.58219443,0.40382069,0.60188177,0.62688716,0.74790191,0.86518043,0.56279586,0.48964187,0.74840201,0.60970379,0.80529865,0.70238655,0.50804881,0.84609488,0.62246973,0.81697964,0.56958905,0.80967847,0.65386289,0.15971635,0.79857718,0.84782177,0.58455019,0.31696281,0.73575982,0.61110462,0.77362451,0.66899510
0.46787024,0.62250642,0.33409438,0.19649128,0.47478618,0.76854442,0.82107520,0.18070071,0.34158182,0.21048291,0.36554558,0.33387485,0.67768452,0.08331150,0.19396193,0.19120031,0.19224229,0.41778492,0.17610999,0.18106851,0.22420822,0.37778488,0.61551282,0.37262096,0.17205740,0.22556661,0.23687363,0.32801998,0.11781089,0.28485941,0.15622176,0.17219051,0.27197871,0.53073904
0.77437981,0.59731090,0.54080446,0.64904908,0.61120565,0.91621723,0.61107084,0.83672885,0.61892196,0.76618642,0.88187228,0.59905914,0.43798867,0.74433823,0.72541006,0.78127775,0.67954725,0.88216391,0.88289151,1.00000000,0.91388684,0.56291333,0.73539488,0.26773415,0.59503890,0.92550275,0.72189874,0.77297278,0.83143586,0.59963958,0.88579420,0.86429086,0.61207662,0.84189137
0.27258135,0.73892954,0.28925089,0.16110979,0.48083321,0.76577665,0.83657661,0.13451214,0.26926106,0.19144305,0.32729557,0.38895030,0.66110091,0.20032877,0.22916550,0.22626116,0.23157068,0.45620691,0.18523118,0.14184036,0.07166343,0.28978426,0.69479731,0.32998195,0.07678964,0.31187143,0.20775908,0.47856489,0.09465645,0.34152276,0.19623457,0.20787948,0.23776624,0.45046542
0.39340591,0.73612224,0.23935394,0.16002245,0.48181411,0.78950846,0.76168362,0.21735208,0.16737015,0.13264619,0.33690643,0.32265952,0.56358746,0.17790849,0.15335187,0.20864296,0.14455729,0.46280693,0.08480796,0.24544826,0.18889406,0.17467446,0.72836833,0.43913461,0.12543071,0.32101355,0.22161409,0.36252813,0.14006631,0.34720927,0.17414351,0.23494633,0.19196433,0.49227132
0.39391771,0.54711329,0.33687981,0.16075865,0.37959972,0.69641132,0.87102012,0.11561318,0.19722878,0.15503484,0.36090357,0.14833894,0.56348596,0.16060581,0.25457677,0.10991798,0.20350677,0.46546528,0.14264268,0.30526429,0.12730631,0.36162175,0.67060528,0.18826921,0.23878137,0.14771516,0.19541293,0.52388529,0.25641938,0.30364622,0.15420962,0.25948931,0.22573165,0.55724663
0.58929873,0.24395679,0.30142363,0.82991077,0.16391179,0.59379042,0.14519483,0.47789077,0.32056883,0.62859591,0.24595523,0.42112154,0.76116937,0.46859575,0.61359868,0.45556518,0.75479382,0.47854398,0.26716460,0.46448014,0.48287211,0.22200954,0.45820317,0.50000051,0.10026812,0.70969909,0.41797944,0.31699258,0.28346693,0.29976357,0.51313586,0.35379245,0.26052164,0.25517417
0.38085207,0.67768319,0.28270106,0.20895748,0.32567218,0.74337283,0.73745767,0.09616588,0.20696503,0.19769499,0.34787374,0.21209438,0.62245229,0.23811545,0.23472948,0.19574971,0.14965572,0.33454871,0.13533892,0.10137885,0.24033757,0.20105596,0.80614502,0.49628935,0.20642740,0.20459360,0.12159148,0.37261624,0.26025947,0.35662421,0.18041320,0.27195409,0.26587595,0.51230045
0.48901248,0.24952667,0.42867994,0.73679297,0.57083777,0.83571238,0.46400433,0.41123732,0.59553241,0.57698956,0.74067590,0.81760985,0.46871617,0.38942317,0.60496189,0.62449919,0.72076060,0.68391640,0.50001204,0.87455417,0.62357351,0.93318372,0.64314511,0.66000736,0.61598646,0.24906383,0.83150352,0.82864924,0.67078344,0.30471807,0.80738670,0.54984356,0.54074837,0.75153959
0.53908760,0.66683268,0.17726457,0.21668254,0.45214816,0.77605055,0.80497114,0.23637532,0.12081350,0.23426069,0.36720210,0.26547931,0.57659332,0.17760978,0.20207140,0.35658494,0.24210805,0.42991419,0.23277011,0.26423704,0.17065919,0.24154015,0.68036850,0.39079696,0.21492124,0.18728380,0.26871500,0.41109902,0.19471919,0.39975803,0.21372111,0.11250282,0.26986368,0.52105563
0.43792439,0.52834525,0.50788479,0.90101039,0.30635229,0.53532797,0.23949194,0.44654337,0.29355193,0.60334921,0.23171595,0.58436407,0.73117114,0.46319696,0.76353843,0.34233947,0.69043160,0.57258296,0.45426733,0.45212498,0.41298843,0.46869570,0.53516757,0.30462240,0.30830356,0.41569395,0.50807123,0.15666891,0.34554454,0.50365472,0.56133750,0.38194375,0.36482546,0.27551796
0.44658455,0.72058348,0.14336587,0.14187070,0.50046793,0.75341783,0.83062651,0.14572332,0.30843988,0.12448894,0.33063046,0.24101610,0.66623646,0.32331296,0.09103263,0.33339247,0.22906206,0.48658010,0.14472814,0.16237451,0.18895334,0.30920139,0.61983099,0.47800741,0.19293522,0.10726435,0.28012856,0.33502455,0.18571000,0.44405947,0.16846061,0.21203419,0.16967764,0.60152359
0.45425063,0.18984843,0.49645697,0.72796965,0.50954886,0.89528017,0.42752407,0.42032730,0.53119757,0.59184523,0.80695338,0.76081646,0.48808647,0.46760511,0.77939102,0.57687673,0.83079640,0.78125870,0.47853117,0.87940852,0.68047567,0.90958591,0.57615054,0.70339040,0.62474575,0.21832260,0.77768306,0.80424118,0.56103273,0.33166214,0.80846708,0.60568325,0.64219149,0.76418478
0.49889990,0.18842950,0.37336325,0.70424517,0.69902094,0.92118909,0.45006908,0.39878737,0.57535069,0.53623578,0.74894778,0.90772630,0.42096641,0.48335665,0.74596698,0.62315565,0.80983658,0.76670280,0.48301239,0.87400199,0.64689299,0.83976352,0.58809060,0.80831330,0.64602299,0.18237535,0.87327785,0.88264946,0.60031953,0.27202334,0.82694399,0.59689343,0.69673656,0.72420914
0.48764350,0.18139078,0.35702164,0.66124096,0.57349818,0.78163820,0.46399080,0.39815523,0.57940601,0.57336021,0.78939480,0.81537521,0.40017011,0.49574669,0.70965249,0.63918347,0.84309779,0.72122407,0.51298466,0.96423700,0.60216180,0.81151125,0.65025636,0.76950530,0.65825021,0.18436593,0.93158601,0.78465535,0.66805700,0.38657757,0.72949994,0.61687544,0.67897030,0.67845081
0.34724809,0.60089773,0.42392986,0.24219102,0.51078006,0.79268305,0.74068436,0.21564958,0.23693420,0.13308027,0.34090733,0.22767644,0.53332478,0.26050935,0.10747328,0.38027683,0.16783716,0.49018519,0.17384031,0.14660446,0.14089044,0.25422526,0.67840465,0.43170831,0.13415938,0.22239112,0.09817330,0.41546777,0.18099579,0.44967204,0.15357546,0.19137956,0.20901043,0.60336805
0.79291447,0.72254792,0.59934708,0.76374504,0.70089047,0.86909239,0.60142577,0.83120149,0.60369119,0.86508206,0.95465006,0.70253147,0.45570996,0.83663817,0.75015181,0.82351042,0.70637184,0.74510447,0.89766919,0.83374209,0.90981455,0.58974550,0.82400753,0.16819584,0.62032935,0.85713630,0.79745853,0.74303471,0.82128345,0.61399218,0.84647887,0.79907826,0.55649845,0.86908336
0.35887444,0.77541701,0.14790760,0.11587616,0.44073174,0.70679441,0.76644234,0.25308213,0.19148200,0.18368875,0.26263352,0.18313349,0.69224140,0.27606850,0.21119712,0.21255500,0.19981816,0.27132344,0.16164789,0.14318417,0.18475270,0.10672433,0.67655476,0.34252774,0.15685572,0.18818175,0.25606130,0.40027342,0.12018863,0.39184530,0.18970281,0.21650069,0.16937326,0.39282977
0.34842497,0.72942639,0.27911344,0.20988802,0.55716084,0.71901673,0.85167313,0.20454943,0.20909947,0.18917952,0.34317863,0.25602161,0.64862047,0.20707812,0.25194447,0.16232685,0.21179973,0.37510555,0.14914068,0.22243009,0.04039104,0.24081965,0.75667036,0.33687282,0.14895398,0.25373173,0.15364937,0.41366310,0.16551568,0.33052189,0.18627744,0.16691333,0.27862980,0.47921758
0.50131036,0.67850181,0.27806094,0.20214209,0.57556358,0.68649578,0.91256010,0.15678123,0.23001524,0.16671834,0.39994815,0.32698316,0.62248548,0.13235877,0.18753282,0.14231161,0.21760800,0.40904832,0.14840129,0.27770704,0.18531915,0.28841295,0.66407860,0.38604673,0.15515645,0.24000465,0.12251626,0.47122555,0.18264493,0.33486170,0.19555303,0.19431394,0.22771443,0.58394958
0.40065568,0.59792318,0.18028526,0.19799549,0.44541689,0.63836716,0.71214959,0.09041373,0.28511074,0.16148402,0.33631815,0.23542648,0.56333433,0.22936936,0.23315960,0.18541558,0.24062233,0.51120283,0.11838282,0.18917947,0.13401135,0.28341826,0.61686317,0.28760360,0.23573453,0.11601091,0.18950388,0.33104336,0.22208473,0.35614922,0.11798869,0.14390095,0.22442891,0.40480748
0.43723656,0.55562952,0.31208047,0.28982906,0.48449188,0.67540610,0.83952047,0.24082075,0.24893565,0.14506660,0.29477865,0.26598457,0.66939688,0.09696788,0.26909007,0.03246262,0.22218293,0.51411561,0.19556243,0.12545306,0.19538985,0.43048917,0.71307382,0.36803340,0.12381272,0.16432045,0.18436748,0.32546282,0.11247189,0.31046904,0.20268365,0.12300687,0.22055251,0.44093762
0.39286867,0.72713762,0.11172856,0.17962414,0.36289366,0.81085244,0.90807940,0.07504180,0.25199316,0.09705599,0.30852958,0.22919602,0.67198548,0.24102174,0.25002310,0.17106435,0.20425526,0.40078570,0.14827240,0.15835930,0.17445069,0.21194628,0.72053947,0.39117725,0.10876025,0.27029478,0.31164303,0.33260722,0.06602387,0.35781697,0.20590987,0.12419236,0.19091178,0.53117027
0.30773294,0.74033993,0.17831260,0.13866034,0.54733745,0.76573990,0.73126386,0.23791335,0.28974333,0.23326008,0.26044253,0.28097470,0.58631981,0.15917993,0.23266377,0.11420385,0.18460315,0.56778014,0.15829016,0.27288574,0.15533712,0.20123716,0.86737558,0.33001453,0.13162749,0.12789253,0.19022665,0.45203696,0.17101465,0.24611143,0.18272233,0.25992404,0.21584269,0.59218229
0.50302921,0.21969625,0.44316145,0.72216419,0.73121124,0.75384612,0.52210690,0.40591648,0.53869605,0.65187217,0.77055333,0.98409524,0.45413240,0.46704508,0.70307210,0.61803753,0.88869277,0.59292775,0.57884556,0.84528926,0.68969827,0.71044115,0.51710253,0.77512264,0.57587502,0.19437942,0.79605777,0.76738279,0.61091549,0.34005916,0.74911882,0.58698021,0.69806042,0.63097442
0.39228516,0.62391350,0.27667163,0.15748325,0.42714281,0.62880016,0.74238533,0.12443159,0.21259780,0.13326475,0.38997739,0.32475796,0.56712363,0.17279073,0.17941329,0.23578094,0.20715225,0.44037596,0.13303182,0.28065463,0.09557154,0.37070466,0.77933378,0.36911420,0.14055226,0.31325603,0.28367593,0.34372088,0.21321431,0.30822457,0.18535531,0.25906094,0.25061861,0.58872239
0.36365421,0.67895835,0.26064472,0.17748152,0.39697506,0.75361722,0.79109769,0.11426799,0.14462502,0.13639978,0.34238620,0.18422772,0.69282458,0.15884032,0.19951399,0.27905395,0.11104163,0.55569670,0.11724562,0.28708494,0.17281873,0.13405704,0.71211603,0.28114581,0.27864820,0.22305325,0.08441957,0.47441227,0.20198006,0.36046075,0.18018244,0.12334552,0.31962393,0.50771029
0.49177760,0.14059661,0.33380173,0.67104629,0.55054464,0.83662373,0.36872574,0.44558448,0.66462574,0.54887197,0.77966978,0.80798017,0.58603418,0.40993105,0.74441581,0.67099650,0.77846087,0.75797703,0.49742066,0.80964324,0.65612327,0.83132981,0.59944214,0.71374594,0.62754597,0.22488792,0.81480414,0.84660640,0.57979181,0.29827637,0.85057845,0.65624799,0.65113754,0.68013819
0.32513067,0.60105323,0.26063407,0.14525339,0.53577051,0.62314305,0.83881674,0.19972704,0.10696058,0.21779164,0.23798193,0.12385029,0.60145979,0.13587219,0.15954237,0.25803742,0.21354656,0.48455077,0.20930138,0.31734163,0.11411752,0.36920374,0.73431444,0.38600035,0.20205058,0.23181323,0.17726813,0.39080160,0.15470189,0.27543916,0.16126075,0.23720379,0.30893931,0.56751718
0.46423938,0.02060472,0.33826610,0.70344384,0.71170491,0.79808825,0.49965727,0.50784915,0.64191251,0.62354312,0.73854195,0.93002121,0.43339768,0.43686484,0.75913231,0.58657345,0.82041367,0.78837403,0.48285051,0.83678593,0.62573258,0.82605420,0.59487488,0.84874066,0.69411110,0.18370263,0.83010492,0.86233436,0.60893731,0.33238539,0.73545730,0.51907938,0.68014232,0.66001536
0.36796614,0.59625912,0.33781288,0.19576597,0.44373012,0.72859667,0.75682082,0.14290789,0.11590576,0.11750031,0.37220279,0.28114956,0.73765546,0.17491839,0.18148731,0.20561623,0.16309347,0.41037523,0.16332051,0.20835904,0.12781286,0.34964292,0.86489262,0.44240246,0.22375849,0.25593664,0.31354862,0.44548399,0.13927677,0.35907651,0.20536113,0.14649541,0.20627725,0.57444529
0.52871490,0.15568415,0.49477960,0.67335667,0.68728801,0.83306105,0.45178427,0.37945814,0.64670913,0.59951553,0.76703516,0.78505163,0.46614146,0.44571374,0.67113571,0.67550530,0.79293105,0.64774427,0.52210463,0.80384035,0.62768872,0.95327692,0.58254986,0.80478913,0.72950952,0.18578331,0.89055567,0.84549191,0.59432182,0.33659403,0.76393576,0.54980414,0.72154302,0.63054408
